timestamp,raw,first6,event_type,event_target,event_value,buttons,analogs
2026-05-16T12:51:52.731,0100bd00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100bd,dial,Dial 1,189,"1,0,0,0","189,0,0,0"
2026-05-16T12:51:52.731,0100bb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100bb,dial,Dial 1,187,"1,0,0,0","187,0,0,0"
2026-05-16T12:51:52.731,0100ba00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100ba,dial,Dial 1,186,"1,0,0,0","186,0,0,0"
2026-05-16T12:51:52.732,0100b900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100b9,dial,Dial 1,185,"1,0,0,0","185,0,0,0"
2026-05-16T12:51:52.732,0100b800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100b8,dial,Dial 1,184,"1,0,0,0","184,0,0,0"
2026-05-16T12:51:52.732,0100b600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100b6,dial,Dial 1,182,"1,0,0,0","182,0,0,0"
2026-05-16T12:51:52.732,0100b500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100b5,dial,Dial 1,181,"1,0,0,0","181,0,0,0"
2026-05-16T12:51:52.732,0100b400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100b4,dial,Dial 1,180,"1,0,0,0","180,0,0,0"
2026-05-16T12:51:52.732,0100b300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100b3,dial,Dial 1,179,"1,0,0,0","179,0,0,0"
2026-05-16T12:51:52.732,0100b200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100b2,dial,Dial 1,178,"1,0,0,0","178,0,0,0"
2026-05-16T12:51:52.732,0100b100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100b1,dial,Dial 1,177,"1,0,0,0","177,0,0,0"
2026-05-16T12:51:52.732,0100b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100b0,dial,Dial 1,176,"1,0,0,0","176,0,0,0"
2026-05-16T12:51:52.832,0100af00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100af,dial,Dial 1,175,"1,0,0,0","175,0,0,0"
2026-05-16T12:51:52.832,0100ae00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100ae,dial,Dial 1,174,"1,0,0,0","174,0,0,0"
2026-05-16T12:51:52.832,0100ac00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100ac,dial,Dial 1,172,"1,0,0,0","172,0,0,0"
2026-05-16T12:51:52.832,0100ab00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100ab,dial,Dial 1,171,"1,0,0,0","171,0,0,0"
2026-05-16T12:51:52.832,0100aa00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100aa,dial,Dial 1,170,"1,0,0,0","170,0,0,0"
2026-05-16T12:51:52.832,0100a900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100a9,dial,Dial 1,169,"1,0,0,0","169,0,0,0"
2026-05-16T12:51:52.832,0100a800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100a8,dial,Dial 1,168,"1,0,0,0","168,0,0,0"
2026-05-16T12:51:52.832,0100a700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100a7,dial,Dial 1,167,"1,0,0,0","167,0,0,0"
2026-05-16T12:51:52.832,0100a600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100a6,dial,Dial 1,166,"1,0,0,0","166,0,0,0"
2026-05-16T12:51:52.832,0100a500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100a5,dial,Dial 1,165,"1,0,0,0","165,0,0,0"
2026-05-16T12:51:52.832,0100a400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100a4,dial,Dial 1,164,"1,0,0,0","164,0,0,0"
2026-05-16T12:51:52.832,0100a300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100a3,dial,Dial 1,163,"1,0,0,0","163,0,0,0"
2026-05-16T12:51:52.832,0100a200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100a2,dial,Dial 1,162,"1,0,0,0","162,0,0,0"
2026-05-16T12:51:52.832,0100a100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100a1,dial,Dial 1,161,"1,0,0,0","161,0,0,0"
2026-05-16T12:51:52.832,0100a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100a0,dial,Dial 1,160,"1,0,0,0","160,0,0,0"
2026-05-16T12:51:52.832,01009f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01009f,dial,Dial 1,159,"1,0,0,0","159,0,0,0"
2026-05-16T12:51:52.832,01009e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01009e,dial,Dial 1,158,"1,0,0,0","158,0,0,0"
2026-05-16T12:51:52.832,01009d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01009d,dial,Dial 1,157,"1,0,0,0","157,0,0,0"
2026-05-16T12:51:52.832,01009c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01009c,dial,Dial 1,156,"1,0,0,0","156,0,0,0"
2026-05-16T12:51:52.832,01009b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01009b,dial,Dial 1,155,"1,0,0,0","155,0,0,0"
2026-05-16T12:51:52.832,01009a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01009a,dial,Dial 1,154,"1,0,0,0","154,0,0,0"
2026-05-16T12:51:52.832,01009900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010099,dial,Dial 1,153,"1,0,0,0","153,0,0,0"
2026-05-16T12:51:52.832,01009800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010098,dial,Dial 1,152,"1,0,0,0","152,0,0,0"
2026-05-16T12:51:52.832,01009700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010097,dial,Dial 1,151,"1,0,0,0","151,0,0,0"
2026-05-16T12:51:52.832,01009600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010096,dial,Dial 1,150,"1,0,0,0","150,0,0,0"
2026-05-16T12:51:52.833,01009500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010095,dial,Dial 1,149,"1,0,0,0","149,0,0,0"
2026-05-16T12:51:52.833,01009400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010094,dial,Dial 1,148,"1,0,0,0","148,0,0,0"
2026-05-16T12:51:52.833,01009300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010093,dial,Dial 1,147,"1,0,0,0","147,0,0,0"
2026-05-16T12:51:52.833,01009200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010092,dial,Dial 1,146,"1,0,0,0","146,0,0,0"
2026-05-16T12:51:52.833,01009100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,010091,dial,Dial 1,145,"1,0,0,0","145,0,0,0"
